ID	Qstart	Qend	Sstart	Send
9364	9364	3955635	3955775	4620088	4620228
9365	9365	2828242	2828408	33956	34122
9366	9366	1767068	1767223	582773	582940
9367	9367	1926430	1926595	725324	725489
9368	9368	716970	717135	1369336	1369488
9369	9369	2093191	2093356	1369336	1369488
9370	9370	3231866	3232031	1369336	1369488
9371	9371	3927330	3927495	1369336	1369488
9372	9372	2201423	2201588	1369337	1369489
9373	9373	3127010	3127174	1785296	1785448
9374	9374	1767066	1767223	2028249	2028418
9375	9375	1767057	1767219	2430127	2430303
9376	9376	2353887	2354042	2978551	2978718
9377	9377	3576673	3576803	3149529	3149659
9378	9378	3576814	3576944	3149529	3149659
9379	9379	1767066	1767245	3428239	3428429
9380	9380	1767066	1767218	3500622	3500787
9381	9381	1767066	1767221	3614771	3614938
9382	9382	4502515	4502657	4237123	4237264
9383	9383	4175007	4175141	4405628	4405763
9384	9384	4175254	4175389	4405876	4406010
9385	9385	2846299	2846475	1369327	1369489
9386	9386	3854954	3855151	1369331	1369515
9387	9387	3623171	3623335	1369338	1369489
9388	9388	2293479	2293717	1785263	1785477
9389	9389	1767066	1767219	2099720	2099886
9390	9390	2293511	2293676	2215052	2215217
9391	9391	867044	867209	2215052	2215217
9392	9392	437075	437241	2412081	2412247
9393	9393	1767066	1767219	2467102	2467268
9394	9394	1767068	1767219	3196141	3196305
9395	9395	2413140	2413269	3456549	3456678
9396	9396	2353883	2354039	4324446	4324614
9397	9397	4384616	4384750	4405876	4406009
9398	9398	4175008	4175140	808293	808426
9399	9399	2588361	2588526	1369336	1369489
9400	9400	2677643	2677809	1369336	1369489
9401	9401	3894151	3894317	1369336	1369489
9402	9402	192732	192898	1369336	1369489
9403	9403	1767066	1767218	1527133	1527298
9404	9404	4589822	4589990	1785292	1785448
9405	9405	47263	47431	1785296	1785452
9406	9406	1767066	1767219	2012358	2012523
9407	9407	1767051	1767219	2435047	2435228
9408	9408	762827	762960	2738301	2738433
9409	9409	1767066	1767218	2820844	2821009
9410	9410	4327402	4327527	3456551	3456676
9411	9411	1767066	1767223	3528454	3528624
9412	9412	3883265	3883394	3835426	3835555
9413	9413	1222489	1222622	4405877	4406009
9414	9414	2353886	2354044	207155	207325
9415	9415	1926430	1926594	601262	601426
9416	9416	1767065	1767219	659884	660052
9417	9417	932479	932647	1369335	1369489
9418	9418	3037337	3037502	1369336	1369488
9419	9419	589346	589511	1369336	1369488
9420	9420	1403819	1403984	1369337	1369489
9421	9421	311736	311909	1785292	1785453
9422	9422	612136	612306	1785295	1785453
9423	9423	3036368	3036494	2821854	2821978
9424	9424	355317	355433	3571206	3571322
9425	9425	4175008	4175140	3892640	3892773
9426	9426	1767066	1767219	4325628	4325794
9427	9427	1926430	1926595	33956	34121
9428	9428	3883265	3883395	106509	106639
9429	9429	1767066	1767218	184358	184523
9430	9430	3203260	3203392	355180	355313
9431	9431	1926430	1926596	574688	574854
9432	9432	2353888	2354039	589393	589556
9433	9433	1926430	1926596	589394	589560
9434	9434	2293511	2293678	1369335	1369489
9435	9435	1767065	1767219	1727547	1727714
9436	9436	716964	717083	1785292	1785410
9437	9437	3231864	3231979	1785295	1785410
9438	9438	273576	273745	1785297	1785454
9439	9439	2846309	2846472	1785297	1785448
9440	9440	1002954	1003117	1785297	1785448
9441	9441	589348	589511	1785297	1785448
9442	9442	2440494	2440615	1871731	1871852
9443	9443	3854978	3855143	2215052	2215217
9444	9444	2353886	2354001	2766898	2767013
9445	9445	1767066	1767218	2766900	2767065
9446	9446	1926430	1926596	2885302	2885468
9447	9447	1926430	1926595	3428263	3428428
9448	9448	2353883	2354001	3614766	3614884
9449	9449	2353888	2354045	3652219	3652388
9450	9450	1926430	1926596	3824458	3824624
9451	9451	1767066	1767218	4487826	4487991
9452	9452	2353889	2354042	153647	153812
9453	9453	1926430	1926595	207158	207323
9454	9454	1413756	1413899	291114	291259
9455	9455	1767071	1767218	683738	683898
9456	9456	1767067	1767219	1009851	1010016
9457	9457	698076	698196	1019788	1019908
9458	9458	3959572	3959742	1100648	1100802
9459	9459	1926430	1926595	1201541	1201706
9460	9460	2830653	2830819	1369336	1369489
9461	9461	4591004	4591170	1369336	1369489
9462	9462	908634	908794	1369341	1369488
9463	9463	1926430	1926594	1527133	1527297
9464	9464	1767067	1767218	1635383	1635547
9465	9465	2353888	2354068	1727515	1727713
9466	9466	2830706	2830820	1785296	1785410
9467	9467	4169757	4169871	1785296	1785410
9468	9468	556740	556902	1785298	1785448
9469	9469	2353886	2354044	2099718	2099888
9470	9470	398416	398593	2215049	2215225
9471	9471	991084	991248	2215053	2215217
9472	9472	1926430	1926595	2494817	2494982
9473	9473	1926430	1926595	2621109	2621274
9474	9474	1926430	1926595	2797449	2797614
9475	9475	2946293	2946407	2910654	2910768
9476	9476	1926430	1926595	3023468	3023633
9477	9477	1926431	1926599	3196141	3196309
9478	9478	509602	509730	3456549	3456677
9479	9479	1926430	1926595	3652220	3652385
9480	9480	4327396	4327527	106507	106638
9481	9481	3924491	3924645	166752	166914
9482	9482	2353888	2354001	574687	574800
9483	9483	1926431	1926595	582773	582937
9484	9484	904023	904138	688394	688509
9485	9485	1767066	1767219	758366	758535
9486	9486	2353888	2354001	1201540	1201653
9487	9487	1172547	1172716	1369336	1369489
9488	9488	4045706	4045871	1369336	1369488
9489	9489	2353888	2354001	1527185	1527298
9490	9490	3757212	3757332	1785291	1785410
9491	9491	2883268	2883384	1785293	1785409
9492	9492	3091148	3091264	1785294	1785410
9493	9493	2677641	2677811	1785295	1785453
9494	9494	4629293	4629406	1785297	1785410
9495	9495	4316465	4316578	1785297	1785410
9496	9496	3446583	3446696	1785297	1785410
9497	9497	3263162	3263275	1785297	1785410
9498	9498	1597475	1597588	1785297	1785410
9499	9499	2971640	2971753	1785297	1785410
9500	9500	1827607	1827720	1785297	1785410
9501	9501	2604301	2604414	1785297	1785410
9502	9502	2093243	2093356	1785297	1785410
9503	9503	1019669	1019782	1785297	1785410
9504	9504	1009626	1009739	1785297	1785410
9505	9505	3927330	3927443	1785297	1785410
9506	9506	398472	398585	1785297	1785410
9507	9507	3883265	3883396	1844547	1844678
9508	9508	273566	273744	2215039	2215217
9509	9509	4169759	4169928	2215048	2215217
9510	9510	1002950	1003116	2215051	2215217
9511	9511	1019615	1019781	2215051	2215217
9512	9512	2971586	2971752	2215051	2215217
9513	9513	4316411	4316577	2215051	2215217
9514	9514	2201416	2201588	2215052	2215224
9515	9515	3360651	3360817	2215052	2215218
9516	9516	2353888	2354001	2430137	2430250
9517	9517	2353888	2354001	2494870	2494983
9518	9518	3201753	3201965	2735416	2735628
9519	9519	3200375	3200587	2736794	2737006
9520	9520	2353888	2354001	2797502	2797615
9521	9521	2353886	2354001	2820896	2821011
9522	9522	2353888	2354001	2885301	2885414
9523	9523	2353888	2354001	3023521	3023634
9524	9524	2353882	2354001	3330478	3330598
9525	9525	569842	570004	3497784	3497938
9526	9526	2353888	2354001	3500622	3500735
9527	9527	1926430	1926594	3500623	3500787
9528	9528	2353888	2354001	3824512	3824625
9529	9529	509598	509729	3835424	3835555
9530	9530	86241	86354	3964961	3965074
9531	9531	2353876	2354001	4092438	4092565
9532	9532	1767066	1767218	4092452	4092617
9533	9533	3959572	3959741	4615910	4616063
9534	9534	1926430	1926595	51969	52134
9535	9535	1926429	1926595	153647	153813
9536	9536	1767066	1767218	310033	310198
9537	9537	2588359	2588528	1785295	1785453
9538	9538	3037335	3037450	1785295	1785410
9539	9539	2201423	2201535	1785298	1785410
9540	9540	2466313	2466425	1785298	1785410
9541	9541	3360652	3360764	1785298	1785410
9542	9542	1926430	1926595	1898083	1898248
9543	9543	2353889	2354001	1898083	1898195
9544	9544	2353886	2354044	2012356	2012525
9545	9545	3623171	3623339	2215048	2215216
9546	9546	192732	192897	2215052	2215217
9547	9547	311738	311903	2215052	2215217
9548	9548	437075	437240	2215052	2215217
9549	9549	1009573	1009738	2215052	2215217
9550	9550	3091152	3091317	2215052	2215217
9551	9551	2466313	2466478	2215052	2215217
9552	9552	2604248	2604413	2215052	2215217
9553	9553	1597476	1597641	2215052	2215217
9554	9554	3263109	3263274	2215052	2215217
9555	9555	3446530	3446695	2215052	2215217
9556	9556	612139	612304	2215052	2215217
9557	9557	4629240	4629405	2215052	2215217
9558	9558	2353887	2354001	2414545	2414659
9559	9559	1926430	1926595	2430138	2430303
9560	9560	1926430	1926595	2467103	2467268
9561	9561	3058381	3058565	2528048	2528226
9562	9562	2353889	2354001	2621109	2621221
9563	9563	1926430	1926606	2766901	2767078
9564	9564	394762	394874	3532165	3532277
9565	9565	1926430	1926590	3614772	3614932
9566	9566	2413137	2413267	3835425	3835555
9567	9567	1926430	1926595	4363865	4364030
9568	9568	2353888	2354001	52022	52135
9569	9569	2353888	2354001	184410	184523
9570	9570	2413137	2413268	355181	355312
9571	9571	2353890	2354001	582773	582884
9572	9572	192785	192912	1785285	1785410
9573	9573	3623168	3623282	1785296	1785410
9574	9574	2353888	2354001	2028305	2028418
9575	9575	716971	717146	2215039	2215217
9576	9576	2093191	2093358	2215053	2215221
9577	9577	3927331	3927495	2215053	2215217
9578	9578	3231867	3232031	2215053	2215217
9579	9579	2353888	2354001	2311972	2312085
9580	9580	1926430	1926595	2435047	2435212
9581	9581	2353884	2354000	2467098	2467214
9582	9582	3883265	3883395	2738302	2738431
9583	9583	1926430	1926594	2820844	2821008
9584	9584	3989859	3990009	3021644	3021795
9585	9585	2353887	2354001	3196138	3196252
9586	9586	2353888	2354001	3428316	3428429
9587	9587	762828	762956	3456549	3456677
9588	9588	157527	157643	4125748	4125864
9589	9589	1767066	1767218	4324451	4324616
9590	9590	2353888	2354001	4363918	4364031
9591	9591	2353887	2354000	4487825	4487938
9592	9592	3444706	3444857	4585647	4585797
9593	9593	2413137	2413268	106508	106639
9594	9594	3883265	3883395	355181	355311
9595	9595	1094846	1094956	498740	498850
9596	9596	1767066	1767218	601261	601426
9597	9597	2828241	2828411	1369332	1369490
9598	9598	991084	991249	1369336	1369488
9599	9599	3757219	3757384	1369336	1369488
9600	9600	4589827	4589992	1369336	1369488
9601	9601	2353889	2354001	1635383	1635495
9602	9602	376821	377042	1762088	1762310
9603	9603	4045705	4045818	1785296	1785409
9604	9604	3855031	3855144	1785297	1785410
9605	9605	2851270	2851383	1785297	1785410
9606	9606	2804576	2804689	1785297	1785410
9607	9607	3894151	3894264	1785297	1785410
9608	9608	455141	455254	1785297	1785410
9609	9609	1926430	1926595	2012358	2012522
9610	9610	1926430	1926595	2099721	2099886
9611	9611	3894148	3894320	2215049	2215221
9612	9612	2353888	2354001	2388415	2388528
9613	9613	1767062	1767220	2412080	2412250
9614	9614	1767066	1767219	2414492	2414658
9615	9615	1767066	1767218	3330485	3330650
9616	9616	3203261	3203388	3456549	3456677
9617	9617	1926430	1926595	3528455	3528620
9618	9618	2353888	2354043	4003884	4004051
9619	9619	1926430	1926594	4092453	4092617
9620	9620	1926430	1926595	4325629	4325794
9621	9621	1926430	1926594	184358	184522
9622	9622	2353883	2354001	310027	310146
9623	9623	999220	999329	593181	593290
9624	9624	1926430	1926596	659883	660050
9625	9625	1926434	1926594	683738	683898
9626	9626	1926430	1926595	758367	758535
9627	9627	1926430	1926594	1635383	1635547
9628	9628	1403872	1403984	1785298	1785410
9629	9629	2440667	2440785	1871731	1871850
9630	9630	455088	455253	2215052	2215217
9631	9631	556737	556902	2215052	2215217
9632	9632	2883273	2883438	2215052	2215217
9633	9633	2846310	2846475	2215052	2215217
9634	9634	2677644	2677809	2215052	2215217
9635	9635	1827608	1827773	2215052	2215217
9636	9636	2851217	2851382	2215052	2215217
9637	9637	1910333	1910442	2231191	2231300
9638	9638	1926430	1926595	2311919	2312084
9639	9639	2353888	2354001	2435100	2435213
9640	9640	4077825	4077982	3021617	3021774
9641	9641	3648820	3648960	3221670	3221808
9642	9642	1767066	1767219	3467435	3467601
9643	9643	1926430	1926595	3467436	3467601
9644	9644	2353888	2354001	3528454	3528567
9645	9645	45830	45941	4005374	4005485
9646	9646	2353888	2354001	4325628	4325741
9647	9647	3444679	3444836	4519955	4520112
9648	9648	719997	720121	313306	313430
9649	9649	2353893	2354001	683790	683898
9650	9650	2353883	2354044	758361	758537
9651	9651	3127007	3127173	1369336	1369489
9652	9652	2051646	2051757	1486118	1486230
9653	9653	2353885	2354045	1774166	1774343
9654	9654	1172542	1172718	1785292	1785453
9655	9655	2342765	2342942	1785294	1785454
9656	9656	908634	908742	1785302	1785410
9657	9657	2588361	2588525	2215052	2215217
9658	9658	589346	589510	2215053	2215217
9659	9659	3037338	3037502	2215053	2215217
9660	9660	1767066	1767219	2978551	2978717
9661	9661	2353888	2354001	659937	660051
9662	9662	2353889	2354001	1009904	1010016
9663	9663	376821	377042	1762212	1762434
9664	9664	932474	932594	1785291	1785410
9665	9665	4591004	4591117	1785297	1785410
9666	9666	762828	762959	1844546	1844677
9667	9667	947814	948030	1883977	1884192
9668	9668	932481	932648	2215051	2215217
9669	9669	1172548	1172716	2215052	2215217
9670	9670	908634	908794	2215053	2215213
9671	9671	3087448	3087569	2498567	2498684
9672	9672	762829	762960	3835424	3835555
9673	9673	186800	186911	4096480	4096591
9674	9674	1926430	1926594	4487827	4487991
9675	9675	2413140	2413270	84990	85120
9676	9676	1767067	1767221	153645	153812
9677	9677	720243	720367	313060	313184
9678	9678	1131992	1132179	420291	420478
9679	9679	1002951	1003118	1369335	1369489
9680	9680	556735	556902	1369337	1369491
9681	9681	1976938	1977084	1399804	1399949
9682	9682	1797525	1797670	1412772	1412918
9683	9683	4327397	4327527	1844546	1844676
9684	9684	2830646	2830818	2215046	2215217
9685	9685	4591005	4591170	2215052	2215217
9686	9686	2413137	2413268	2738302	2738432
9687	9687	4327396	4327527	2738303	2738433
9688	9688	3203262	3203392	3835424	3835555
9689	9689	1926430	1926610	4003873	4004050
9690	9690	4327396	4327527	355182	355313
9691	9691	1767066	1767219	589393	589559
9692	9692	2353886	2354039	601259	601424
9693	9693	47264	47430	1369336	1369489
9694	9694	2342768	2342939	1369336	1369489
9695	9695	2051789	2051900	1486118	1486230
9696	9696	2051932	2052043	1486118	1486230
9697	9697	2052075	2052186	1486118	1486230
9698	9698	1767066	1767219	1774169	1774340
9699	9699	991086	991251	1785295	1785448
9700	9700	1926427	1926601	2414485	2414661
9701	9701	3648690	3648828	3221800	3221940
9702	9702	122108	122215	3930119	3930226
9703	9703	762831	762962	4183880	4184007
9704	9704	2413137	2413265	4183880	4184004
9705	9705	1413756	1413919	4514904	4515067
9706	9706	2828295	2828408	1785297	1785410
9707	9707	509599	509730	1844546	1844677
9708	9708	47265	47434	2215048	2215217
9709	9709	2353888	2354001	2412134	2412247
9710	9710	3989859	3990008	3021520	3021670
9711	9711	3444582	3444732	4585648	4585797
9712	9712	4449263	4449390	355184	355315
9713	9713	4072774	4072937	1019788	1019951
9714	9714	2171283	2171392	1399846	1399955
9715	9715	2392026	2392231	1511679	1511885
9716	9716	1797567	1797676	1605236	1605345
9717	9717	1912152	1912259	2229374	2229481
9718	9718	1926427	1926601	2978544	2978720
9719	9719	3648830	3648960	3682189	3682319
9720	9720	4045707	4045871	2215053	2215217
9721	9721	1926430	1926595	2412081	2412246
9722	9722	3316767	3316887	2577424	2577544
9723	9723	3852129	3852243	3425136	3425250
9724	9724	3851832	3851946	3425433	3425547
9725	9725	2353888	2354001	3467435	3467548
9726	9726	3883266	3883396	3562169	3562301
9727	9727	1926430	1926595	1774170	1774340
9728	9728	364338	364469	3456549	3456678
9729	9729	3203261	3203391	1844546	1844677
9730	9730	4449264	4449387	1844546	1844673
9731	9731	488082	488212	1844549	1844679
9732	9732	3127000	3127172	2215046	2215217
9733	9733	2828242	2828407	2215052	2215217
9734	9734	488082	488211	3456549	3456678
9735	9735	4327396	4327527	3562166	3562299
9736	9736	364340	364471	3835426	3835555
9737	9737	3883267	3883396	84990	85119
9738	9738	4449263	4449390	106505	106636
9739	9739	2342769	2342939	2215052	2215217
9740	9740	3058458	3058565	2527718	2527825
9741	9741	4449263	4449388	2738305	2738433
9742	9742	2938157	2938256	2918963	2919062
9743	9743	509597	509730	3562165	3562300
9744	9744	2413139	2413272	3562169	3562304
9745	9745	1767066	1767219	4003885	4004051
9746	9746	509596	509727	4183880	4184007
9747	9747	3203264	3203392	4183880	4184005
9748	9748	509602	509737	84990	85124
9749	9749	762828	762956	84990	85118
9750	9750	4327402	4327527	84992	85117
9751	9751	364339	364471	106509	106639
9752	9752	488082	488216	106511	106646
9753	9753	2981536	2981634	2875402	2875500
9754	9754	488084	488209	3835430	3835555
9755	9755	3883265	3883392	4183880	4184003
9756	9756	378879	379060	1084035	1084216
9757	9757	867039	867155	1785294	1785409
9758	9758	4077701	4077846	3021381	3021526
9759	9759	4449263	4449384	3456549	3456674
9760	9760	3648690	3648828	3682245	3682385
9761	9761	3444446	3444588	4519831	4519973
9762	9762	488082	488225	355166	355309
9763	9763	3386493	3386628	3425455	3425590
9764	9764	762828	762961	3562165	3562300
9765	9765	2353888	2354000	725378	725490
9766	9766	4080882	4081007	1467969	1468093
9767	9767	1273151	1273398	2592900	2593150
9768	9768	364339	364471	2738302	2738431
9769	9769	3203261	3203392	3562166	3562300
9770	9770	4449263	4449388	3835424	3835553
9771	9771	4327396	4327525	4183880	4184005
9772	9772	127012	127130	4345247	4345364
9773	9773	2034072	2034196	4523012	4523137
9774	9774	364339	364471	355181	355311
9775	9775	1002947	1003116	419963	420131
9776	9776	1133172	1133340	589394	589563
9777	9777	1478010	1478186	1087263	1087440
9778	9778	867043	867209	1369336	1369489
9779	9779	364335	364471	1844547	1844681
9780	9780	2353888	2354000	34010	34122
9781	9781	2171282	2171386	1412814	1412918
9782	9782	1976980	1977084	1605235	1605339
9783	9783	4127095	4127223	864920	865047
9784	9784	2307331	2307425	1730288	1730382
9785	9785	2298921	2299015	1738698	1738792
9786	9786	437129	437241	1785297	1785409
9787	9787	1281075	1281202	4569227	4569355
9788	9788	2900350	2900440	2956796	2956886
9789	9789	150743	150833	4132558	4132648
9790	9790	138580	138765	4144502	4144671
9791	9791	1767066	1767230	33947	34122
9792	9792	47265	47430	419963	420127
9793	9793	1767066	1767219	725324	725490
9794	9794	2830725	2830822	1125745	1125842
9795	9795	3091147	3091245	1125745	1125842
9796	9796	3623166	3623263	1125745	1125842
9797	9797	4169755	4169852	1125745	1125842
9798	9798	932481	932572	1125750	1125841
9799	9799	2895151	2895310	2353606	2353764
9800	9800	2946103	2946192	2910564	2910653
9801	9801	2946407	2946496	2910565	2910654
9802	9802	1521680	1521771	659959	660050
9803	9803	2201419	2201516	1125746	1125842
9804	9804	437066	437241	1369336	1369500
9805	9805	4377275	4377474	1761970	1762170
9806	9806	1521675	1521772	2494889	2494987
9807	9807	2946408	2946496	2911028	2911116
9808	9808	1521675	1521772	3196136	3196233
9809	9809	376853	377035	3885290	3885472
9810	9810	398491	398590	1125744	1125842
9811	9811	4629312	4629408	1125747	1125842
9812	9812	3263181	3263277	1125747	1125842
9813	9813	4316484	4316577	1125750	1125842
9814	9814	612139	612232	1125750	1125842
9815	9815	716971	717064	1125750	1125842
9816	9816	3446602	3446695	1125750	1125842
9817	9817	1597476	1597569	1125750	1125842
9818	9818	2971659	2971752	1125750	1125842
9819	9819	1767067	1767160	1125750	1125842
9820	9820	1827608	1827701	1125750	1125842
9821	9821	2604320	2604413	1125750	1125842
9822	9822	2342769	2342862	1125750	1125842
9823	9823	2353889	2353982	1125750	1125842
9824	9824	2293583	2293676	1125750	1125842
9825	9825	2466313	2466406	1125750	1125842
9826	9826	2093262	2093355	1125750	1125842
9827	9827	2846310	2846403	1125750	1125842
9828	9828	2883273	2883366	1125750	1125842
9829	9829	3231867	3231960	1125750	1125842
9830	9830	3360652	3360745	1125750	1125842
9831	9831	1019688	1019781	1125750	1125842
9832	9832	1009645	1009738	1125750	1125842
9833	9833	3927331	3927424	1125750	1125842
9834	9834	589417	589510	1125750	1125842
9835	9835	311810	311903	1125750	1125842
9836	9836	273651	273744	1125750	1125842
9837	9837	127024	127130	4298577	4298682
9838	9838	570011	570103	166711	166803
9839	9839	569801	569893	166921	167013
9840	9840	1521680	1521772	207158	207251
9841	9841	1521680	1521772	574688	574781
9842	9842	1728528	1728618	686359	686448
9843	9843	3836827	3836917	686359	686448
9844	9844	2797738	2797857	1084033	1084153
9845	9845	3127079	3127176	1125745	1125842
9846	9846	1403891	1403989	1125745	1125842
9847	9847	1521680	1521772	1201541	1201634
9848	9848	1521680	1521772	1369337	1369430
9849	9849	1521680	1521772	1527204	1527297
9850	9850	1521680	1521772	1727619	1727712
9851	9851	1521680	1521772	1774170	1774263
9852	9852	1521680	1521772	1785298	1785391
9853	9853	1521680	1521772	1898083	1898176
9854	9854	1521675	1521772	2414564	2414661
9855	9855	1521680	1521772	2430138	2430231
9856	9856	1521680	1521772	2621109	2621202
9857	9857	1521680	1521772	2766901	2766994
9858	9858	1521680	1521772	2797521	2797614
9859	9859	1521680	1521772	2885302	2885395
9860	9860	2908454	2908543	2948692	2948781
9861	9861	1521680	1521772	3023540	3023633
9862	9862	906084	906173	3410136	3410226
9863	9863	1521680	1521772	3500623	3500716
9864	9864	1521680	1521772	3614772	3614865
9865	9865	295433	295521	3630443	3630531
9866	9866	1521680	1521772	3652220	3652313
9867	9867	3854742	3854869	3790766	3790899
9868	9868	1521680	1521772	3824531	3824624
9869	9869	158233	158321	4125070	4125158
9870	9870	4158801	4158887	4422134	4422220
9871	9871	4325397	4325485	44241	44329
9872	9872	3203261	3203388	84990	85118
9873	9873	813599	813684	482327	482412
9874	9874	348771	348877	529753	529859
9875	9875	1521681	1521772	582773	582865
9876	9876	1521678	1521769	1009927	1010018
9877	9877	3894145	3894245	1125743	1125842
9878	9878	192804	192901	1125747	1125842
9879	9879	556816	556903	1125749	1125836
9880	9880	991158	991248	1125750	1125840
9881	9881	1521676	1521772	1635379	1635476
9882	9882	488082	488210	2738302	2738429
9883	9883	991084	991250	2744773	2744953
9884	9884	1521675	1521772	2978623	2978720
9885	9885	4282724	4282858	3428027	3428155
9886	9886	2440760	2440851	3718578	3718669
9887	9887	1521677	1521772	4092449	4092546
9888	9888	1521680	1521772	52041	52134
9889	9889	4449263	4449384	84990	85115
9890	9890	1521679	1521769	153723	153813
9891	9891	1521680	1521772	184429	184522
9892	9892	1521680	1521770	601262	601352
9893	9893	1245506	1245590	820244	820328
9894	9894	2588433	2588532	1125744	1125842
9895	9895	3855050	3855143	1125750	1125842
9896	9896	2851289	2851382	1125750	1125842
9897	9897	2677644	2677737	1125750	1125842
9898	9898	2804577	2804670	1125750	1125842
9899	9899	3037338	3037431	1125750	1125842
9900	9900	3757220	3757313	1125750	1125842
9901	9901	4045707	4045800	1125750	1125842
9902	9902	455160	455253	1125750	1125842
9903	9903	4589828	4589921	1125750	1125842
9904	9904	1003030	1003116	1125750	1125836
9905	9905	1521680	1521772	2028324	2028417
9906	9906	1521680	1521772	2099721	2099814
9907	9907	1521680	1521772	2311991	2312084
9908	9908	1478008	1478128	2381569	2381688
9909	9909	1521680	1521772	2467103	2467196
9910	9910	3058032	3058151	2528042	2528161
9911	9911	1521680	1521772	2820915	2821008
9912	9912	1521680	1521772	3428335	3428428
9913	9913	488082	488212	3562170	3562302
9914	9914	138727	138889	4144626	4144804
9915	9915	488082	488219	4183868	4184001
9916	9916	1521680	1521772	4324452	4324545
9917	9917	1521680	1521772	4363937	4364030
9918	9918	1521680	1521772	4487827	4487920
9919	9919	364337	364469	84990	85120
9920	9920	3783897	3784078	589394	589559
9921	9921	1521680	1521766	589394	589480
9922	9922	3209733	3209916	601257	601426
9923	9923	1413766	1413919	634226	634378
9924	9924	958147	958299	1019798	1019951
9925	9925	47261	47358	1125745	1125842
9926	9926	908634	908723	1125754	1125842
9927	9927	4377275	4377475	1762093	1762294
9928	9928	1521674	1521772	2012430	2012529
9929	9929	1521680	1521772	2388416	2388509
9930	9930	3115838	3115925	2470930	2471017
9931	9931	3058417	3058526	2528117	2528226
9932	9932	1521680	1521772	3330486	3330579
9933	9933	1133172	1133336	4003885	4004050
9934	9934	1521680	1521772	310034	310127
9935	9935	991084	991248	419963	420126
9936	9936	1133172	1133335	601262	601426
9937	9937	1521684	1521772	683809	683898
9938	9938	1521680	1521772	758367	758463
9939	9939	1234441	1234525	831310	831394
9940	9940	2841316	2841446	864918	865048
9941	9941	1521680	1521772	2435119	2435212
9942	9942	716965	717167	2744742	2744957
9943	9943	1521674	1521772	3528449	3528548
9944	9944	4449265	4449389	3562165	3562295
9945	9945	364344	364471	4183882	4184003
9946	9946	1521677	1521772	4325626	4325722
9947	9947	4060187	4060271	4502303	4502387
9948	9948	3783896	3784078	153646	153812
9949	9949	1165009	1165090	750627	750708
9950	9950	1164809	1164890	750827	750908
9951	9951	3909002	3909083	750828	750909
9952	9952	4591002	4591098	1125747	1125842
9953	9953	2828314	2828407	1125750	1125842
9954	9954	2330941	2331034	1761970	1762063
9955	9955	2330569	2330662	1762342	1762435
9956	9956	612132	612303	2744773	2744958
9957	9957	1002951	1003116	3357166	3357347
9958	9958	1165010	1165091	3482310	3482391
9959	9959	1478007	1478137	51758	51889
9960	9960	1926429	1926599	419962	420132
9961	9961	928407	928489	664042	664124
9962	9962	3908999	3909082	750625	750708
9963	9963	3332618	3332698	858848	858928
9964	9964	454877	455042	1084032	1084189
9965	9965	1172548	1172644	1125750	1125842
9966	9966	4377275	4377475	1762217	1762418
9967	9967	1133172	1133341	2215048	2215217
9968	9968	1521680	1521772	2412153	2412246
9969	9969	1273044	1273127	2593071	2593154
9970	9970	3231865	3232032	2744772	2744953
9971	9971	4169756	4169923	2744773	2744954
9972	9972	1164807	1164890	3482307	3482390
9973	9973	4517676	4517763	3833285	3833371
9974	9974	4325238	4325324	4252282	4252369
9975	9975	3209733	3209918	207151	207322
9976	9976	3209702	3209917	310028	310230
9977	9977	1478010	1478190	313063	313244
9978	9978	834780	834859	456701	456780
9979	9979	3783898	3784078	601262	601426
9980	9980	379434	379513	1548973	1549052
9981	9981	3783897	3784083	2430134	2430303
9982	9982	3317049	3317135	2577334	2577420
9983	9983	2093184	2093356	2744766	2744952
9984	9984	311739	311905	2744773	2744953
9985	9985	556736	556902	3357165	3357347
9986	9986	2846306	2846475	3357166	3357352
9987	9987	720000	720181	1084035	1084215
9988	9988	720123	720304	1084035	1084215
9989	9989	378899	379068	1087283	1087450
9990	9990	1052175	1052297	1467969	1468091
9991	9991	3783897	3784079	2621108	2621274
9992	9992	273580	273745	2744773	2744952
9993	9993	398420	398585	2744773	2744952
9994	9994	3927330	3927495	2744773	2744952
9995	9995	1009574	1009739	2744773	2744952
9996	9996	1019617	1019782	2744773	2744952
9997	9997	3091151	3091316	2744773	2744952
9998	9998	2604249	2604414	2744773	2744952
9999	9999	2971588	2971753	2744773	2744952
10000	10000	1597475	1597640	2744773	2744952
10001	10001	3263110	3263275	2744773	2744952
10002	10002	3446531	3446696	2744773	2744952
10003	10003	932480	932646	2744773	2744952
10004	10004	4316413	4316578	2744773	2744952
10005	10005	4629241	4629406	2744773	2744952
10006	10006	3783896	3784082	3023467	3023636
10007	10007	3682601	3682682	3255962	3256043
10008	10008	589342	589510	3357163	3357347
10009	10009	2677644	2677809	3357166	3357347
10010	10010	3989859	3990009	4519810	4519961
10011	10011	4077680	4077831	4585647	4585797
10012	10012	3783897	3784078	207158	207323
10013	10013	3783897	3784078	574688	574853
10014	10014	3783897	3784081	1201538	1201706
10015	10015	3783898	3784078	1527133	1527297
10016	10016	3783885	3784081	2215042	2215220
10017	10017	1989497	1989592	2257757	2257852
10018	10018	3783897	3784078	2494817	2494982
10019	10019	3037332	3037502	2744773	2744957
10020	10020	3623167	3623334	2744773	2744954
10021	10021	2201419	2201587	2744773	2744954
